ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1825,Utrata sygnału wideo na kontrolerze KDS stacja grill system offline,Opis: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline Działanie naprawcze: Podmieniono klawiaturę bumpbar na zapasową. Podsumowanie: Zamówienia wyświetlają się poprawnie i bez opóźnień.,KDS - Brak sygnału wideo,[System] Incident,03.11.2025 07:30:01,6,0.9
1826,Błąd uruchamiania Microsoft Outlook,"Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,03.11.2025 18:00:04,0,0.0
1827,Błąd sterownika HID skanera kodów błąd interfejsu USB - błąd powtarzalny. czytnik kodów,"Opis: Błąd sterownika HID skanera kodów błąd interfejsu USB - błąd powtarzalny. czytnik kodów Działanie naprawcze: Przeinstalowano sterownik urządzenia w systemie Windows. Podsumowanie: Skaner działa poprawnie, kody są odczytywane.",Skaner - Błąd sterownika,[System] Incident,03.11.2025 12:17:02,4,0.9
1828,Błąd krytyczny bazy danych podczas zamknięcia dnia brak wydruku potwierdzenia - wymagany restart nie pomógł.,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia brak wydruku potwierdzenia - wymagany restart nie pomógł. Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.",POS - Błąd zamknięcia doby,[System] Incident,03.11.2025 19:29:09,3,0.9
1829,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,03.11.2025 15:06:11,0,0.0
1830,Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson paragon nie wysuwa się - wymagany restart nie pomógł.,"Opis: Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson paragon nie wysuwa się - wymagany restart nie pomógł. Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,03.11.2025 23:05:07,4,0.9
1831,Dotyczy: Awaria stacji dokującej laptopa,Opis: Dotyczy: Awaria stacji dokującej laptopa Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,03.11.2025 13:06:14,0,0.0
1832,Problem techniczny: Brak dostępu do sieci Wi-Fi,Opis: Problem techniczny: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,03.11.2025 16:58:54,0,0.0
1833,Awaria: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Antoni odbicie prywatne zamiast służbowego korekta czasu,Opis: Awaria: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Antoni odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.,RCP - Korekta czasu,[System] Service request,03.11.2025 15:45:59,0,0.6
1834,Zgłoszenie awarii: Prośba o korektę czasu pracy - zapomniane odbicie pracownik Marianna korekta czasu,"Opis: Zgłoszenie awarii: Prośba o korektę czasu pracy - zapomniane odbicie pracownik Marianna korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,03.11.2025 10:18:25,4,0.9
1835,Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych dokument nie został utworzony,"Opis: Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych dokument nie został utworzony Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Błąd API GUS ustąpił, dane pobierają się.",Faktury - Błąd API,[System] Incident,03.11.2025 07:12:28,3,0.9
1836,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,03.11.2025 11:05:02,0,0.0
1837,Uszkodzone gniazdo LAN w ścianie,"Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,03.11.2025 12:12:36,0,0.0
1838,Błąd API podczas walidacji kuponu mobilnego zgłaszane przez klientów zamówienie nie dociera do POS - błąd powtarzalny. aplikacja lojalnościowa,Opis: Błąd API podczas walidacji kuponu mobilnego zgłaszane przez klientów zamówienie nie dociera do POS - błąd powtarzalny. aplikacja lojalnościowa Działanie naprawcze: Poinstruowano personel o procedurze awaryjnej (rabat ręczny). Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.,Aplikacja mobilna - Błąd API,[System] Incident,03.11.2025 11:20:38,4,0.9
1839,prośba o nadanie uprawnień do grupy - stanowisko nieczynne.,Opis: prośba o nadanie uprawnień do grupy - stanowisko nieczynne. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,03.11.2025 12:40:45,0,0.0
1840,Opóźnienie replikacji cennika z serwera centralnego kasa nr 5 błąd wersji bazy danych,Opis: Opóźnienie replikacji cennika z serwera centralnego kasa nr 5 błąd wersji bazy danych Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Cennik zaktualizowany na wszystkich stanowiskach.,System - Opóźnienie replikacji,[System] Incident,03.11.2025 11:19:21,3,0.9
1841,Utrata komunikacji z terminalem płatniczym (PED) model Ingenico,Opis: Utrata komunikacji z terminalem płatniczym (PED) model Ingenico Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Autoryzacja kart działa bez opóźnień.,Terminal - Błąd komunikacji,[System] Incident,03.11.2025 12:11:23,3,0.9
1842,Problem techniczny: Konto użytkownika wygasło użytkownik Leonard karta magnetyczna nieaktywna - prośba o interwencję.,"Opis: Problem techniczny: Konto użytkownika wygasło użytkownik Leonard karta magnetyczna nieaktywna - prośba o interwencję. Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Dostęp - Błąd autoryzacji POS,[System] Service request,03.11.2025 16:47:52,4,0.9
1843,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,03.11.2025 11:51:26,0,0.0
1844,konto użytkownika wygasło użytkownik Bartek,"Opis: konto użytkownika wygasło użytkownik Bartek Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Dostęp przywrócony, uprawnienia zaktualizowane.",Dostęp - Błąd autoryzacji POS,[System] Service request,03.11.2025 09:14:49,4,0.9
1845,klawiatura numeryczna nie dziala,Opis: klawiatura numeryczna nie dziala Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,03.11.2025 14:56:47,0,0.0
1846,program antywirusowy blokuje aplikację,Opis: program antywirusowy blokuje aplikację Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,03.11.2025 12:42:59,0,0.0
1847,Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku,"Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.",Szuflada - Awaria otwarcia,[System] Incident,03.11.2025 10:55:44,3,0.9
1848,Brak dostępu do folderu współdzielonego - wymagany restart nie pomógł.,Opis: Brak dostępu do folderu współdzielonego - wymagany restart nie pomógł. Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,03.11.2025 13:11:26,0,0.0
1849,dotyczy: Błąd autoryzacji tokena karty klienta błąd bazy danych timeout połączenia system lojalnościowy,Opis: dotyczy: Błąd autoryzacji tokena karty klienta błąd bazy danych timeout połączenia system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Karty klientów są poprawnie autoryzowane.,Loyalty - Niedostępność serwisu,[System] Incident,03.11.2025 18:07:13,4,0.9
1850,mysz bezprzewodowa nie paruje się z odbiornikiem,Opis: mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,03.11.2025 19:20:11,0,0.0
1851,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,03.11.2025 12:47:26,0,0.0
1852,Wygasło hasło do systemu Windows,Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,03.11.2025 10:19:36,0,0.0
1853,excel zawiesza się przy otwieraniu pliku,"Opis: excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,03.11.2025 15:03:45,0,0.0
1854,prośba o wsparcie: Drukarka sieciowa w biurze offline,Opis: prośba o wsparcie: Drukarka sieciowa w biurze offline Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,03.11.2025 22:19:49,0,0.0
1855,Problem techniczny: Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza odbicie prywatne zamiast służbowego - blokuje obsługę klienta. korekta czasu,"Opis: Problem techniczny: Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza odbicie prywatne zamiast służbowego - blokuje obsługę klienta. korekta czasu Działanie naprawcze: Wprowadzono korektę czasu pracy w systemie HR. Podsumowanie: Korekta wprowadzona, czas pracy zgodny.",RCP - Korekta czasu,[System] Service request,03.11.2025 12:51:45,4,0.9
1856,Timeout połączenia z bramką zamówień mobilnych zgłaszane przez klientów błąd serwera - prośba o interwencję. aplikacja lojalnościowa,"Opis: Timeout połączenia z bramką zamówień mobilnych zgłaszane przez klientów błąd serwera - prośba o interwencję. aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,03.11.2025 18:27:39,4,0.9
1857,wygasło hasło do systemu Windows,Opis: wygasło hasło do systemu Windows Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,03.11.2025 14:11:30,0,0.0
1858,Uzupełnienie brakującego czasu pracy pracownik Klara korekta czasu,"Opis: Uzupełnienie brakującego czasu pracy pracownik Klara korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,03.11.2025 17:30:47,4,0.9
1859,Utrata sygnału wideo na kontrolerze KDS stacja grill system offline,Opis: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline Działanie naprawcze: Zrestartowano usługę KDS Service na serwerze. Podsumowanie: Obraz na ekranie kuchennym powrócił.,KDS - Brak sygnału wideo,[System] Incident,03.11.2025 14:17:02,6,0.9
1860,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,03.11.2025 12:12:34,0,0.0
1861,Błąd systemu: Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania,Opis: Błąd systemu: Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Wyczyszczono cache plików tymczasowych PDF. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,03.11.2025 17:59:09,3,0.9
1862,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,03.11.2025 08:40:41,0,0.0
1863,Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wyciek pamięci RAM,Opis: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wyciek pamięci RAM Działanie naprawcze: Wykonano pełny restart stanowiska kasowego. Podsumowanie: Aplikacja działa płynnie po restarcie.,POS - Zawieszenie aplikacji,[System] Incident,03.11.2025 17:23:13,4,0.9
1864,Błąd autoryzacji tokena karty klienta komunikat: system offline transakcja bez identyfikacji system lojalnościowy,"Opis: Błąd autoryzacji tokena karty klienta komunikat: system offline transakcja bez identyfikacji system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Serwer lojalnościowy odpowiada, punkty naliczają się.",Loyalty - Niedostępność serwisu,[System] Incident,03.11.2025 12:26:44,4,0.9
1865,Niemożność zapisu faktury do repozytorium błąd walidacji danych zawieszenie modułu fakturowania - błąd powtarzalny.,Opis: Niemożność zapisu faktury do repozytorium błąd walidacji danych zawieszenie modułu fakturowania - błąd powtarzalny. Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,03.11.2025 09:33:25,3,0.9
1866,Nieudana aktualizacja systemu Windows - wymagany restart nie pomógł.,Opis: Nieudana aktualizacja systemu Windows - wymagany restart nie pomógł. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,03.11.2025 15:34:21,0,0.0
1867,problem techniczny: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Wojciech odbicie prywatne zamiast służbowego korekta czasu,Opis: problem techniczny: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Wojciech odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Godziny pracy zostały wyrównane.,RCP - Korekta czasu,[System] Service request,03.11.2025 17:18:59,4,0.9
1868,Zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,03.11.2025 12:23:19,0,0.0
1869,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,03.11.2025 16:17:42,0,0.0
1870,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,03.11.2025 16:24:00,0,0.0
1871,Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach błąd wersji bazy danych,Opis: Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach błąd wersji bazy danych Działanie naprawcze: Wymuszono pełną synchronizację bazy produktów. Podsumowanie: Baza produktów spójna z systemem centralnym.,System - Opóźnienie replikacji,[System] Incident,03.11.2025 12:03:55,3,0.9
1872,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,03.11.2025 11:15:08,0,0.0
1873, Niska przepustowość łącza internetowego,Opis:  Niska przepustowość łącza internetowego Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,03.11.2025 11:07:53,0,0.0
1874,Błąd tarowania - wartość poza zakresem waga Dibal,"Opis: Błąd tarowania - wartość poza zakresem waga Dibal Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,03.11.2025 20:06:37,4,0.9
1875,Telefon VoIP nie ma sygnału,"Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,03.11.2025 15:35:54,0,0.0
